Age,Annual_Income,Spending_Score,Savings,Loan_Amount,Gender,City,Education,Marital_Status,Profession
34,30567,62,63485,287285,Male,Mumbai,High School,Married,Engineer
58,58379,84,184031,133680,Female,Chennai,High School,Divorced,Business
41,94968,19,70498,259401,Female,Bangalore,PhD,Married,Engineer
19,20319,90,145100,33094,Female,Mumbai,PhD,Single,Other
57,110005,74,52542,174193,Female,Bangalore,Master,Married,Doctor
32,130990,24,153975,47137,Male,Chennai,High School,Divorced,Business
49,112026,13,143789,259588,Female,Bangalore,High School,Married,Other
56,106120,46,31545,113385,Female,Bangalore,PhD,Divorced,Doctor
23,24791,53,36212,283509,Male,Ahmedabad,High School,Married,Other
18,117272,98,110079,283115,Female,Mumbai,PhD,Divorced,Engineer
64,20329,29,42100,134076,Female,Chennai,Bachelor,Single,Other
40,94387,36,128215,113363,Male,Ahmedabad,Master,Single,Other
56,81032,71,189707,36359,Male,Bangalore,High School,Divorced,Other
34,64078,94,53016,208247,Male,Ahmedabad,High School,Single,Doctor
51,108662,17,167447,166284,Male,Ahmedabad,Bachelor,Divorced,Other
58,41300,48,152392,56567,Female,Bangalore,Bachelor,Divorced,Doctor
46,95700,77,20301,220578,Male,Chennai,Bachelor,Single,Doctor
26,149664,24,183442,293284,Male,Delhi,PhD,Married,Teacher
30,70945,54,84717,247178,Female,Ahmedabad,PhD,Divorced,Other
23,75609,95,10168,191504,Male,Mumbai,Bachelor,Married,Business
23,80562,91,69109,213640,Male,Bangalore,Master,Married,Doctor
37,110045,85,19973,262263,Male,Delhi,Master,Single,Other
69,81901,1,168123,148877,Female,Ahmedabad,High School,Divorced,Business
20,25703,79,174831,264532,Female,Bangalore,PhD,Married,Engineer
34,112645,67,94059,9400,Female,Bangalore,Master,Married,Business
66,83115,6,100017,87100,Female,Ahmedabad,High School,Single,Doctor
29,128953,78,199498,71300,Male,Mumbai,Master,Single,Doctor
65,108090,55,152023,199746,Female,Bangalore,PhD,Married,Doctor
64,47676,38,163377,81094,Female,Bangalore,Master,Married,Teacher
62,81710,33,82115,196195,Male,Ahmedabad,Master,Single,Business
18,80077,8,76406,132867,Female,Delhi,PhD,Single,Other
34,141332,90,10109,163019,Female,Bangalore,High School,Single,Other
20,109340,79,27842,150286,Female,Bangalore,High School,Divorced,Doctor
43,65440,78,142788,223030,Female,Ahmedabad,Bachelor,Single,Business
32,56923,20,180657,133042,Female,Bangalore,High School,Single,Engineer
53,49802,55,98969,233629,Male,Ahmedabad,Bachelor,Single,Business
49,110331,48,108055,146046,Male,Mumbai,PhD,Divorced,Other
49,82904,83,47408,108985,Male,Ahmedabad,High School,Divorced,Doctor
21,80162,56,109407,64571,Female,Delhi,PhD,Single,Business
35,144786,97,37530,274141,Male,Bangalore,High School,Single,Teacher
66,85169,88,111047,210982,Male,Mumbai,Master,Divorced,Doctor
36,88147,10,197457,269597,Female,Bangalore,High School,Divorced,Teacher
60,42075,52,60730,267682,Male,Bangalore,Master,Married,Doctor
69,137281,50,76623,81151,Male,Ahmedabad,High School,Divorced,Other
52,102015,34,78658,35593,Female,Bangalore,PhD,Divorced,Engineer
57,94716,36,31898,138375,Male,Mumbai,Bachelor,Single,Business
31,29304,61,64908,191645,Male,Chennai,High School,Single,Business
50,149851,16,82377,263740,Female,Bangalore,PhD,Single,Doctor
31,140729,79,92118,63384,Female,Ahmedabad,Master,Divorced,Engineer
51,79622,18,58392,55543,Female,Delhi,Master,Married,Engineer
21,74215,71,76578,89092,Female,Bangalore,Master,Single,Other
41,100146,47,27505,167540,Female,Ahmedabad,Master,Married,Teacher
46,93973,86,89830,235186,Female,Bangalore,PhD,Married,Business
36,128654,32,138245,94268,Female,Chennai,High School,Divorced,Doctor
23,32521,43,85052,28940,Male,Chennai,Master,Divorced,Engineer
50,138037,83,7932,41481,Female,Mumbai,Master,Single,Business
66,44028,40,84445,150283,Female,Chennai,High School,Divorced,Business
57,59328,65,162313,53866,Male,Ahmedabad,PhD,Married,Business
36,47301,35,148784,80714,Female,Chennai,Master,Divorced,Engineer
18,58015,69,30105,219483,Female,Ahmedabad,Bachelor,Divorced,Other
22,107276,50,108083,258061,Female,Bangalore,PhD,Married,Business
44,56845,12,31382,299585,Male,Mumbai,Bachelor,Divorced,Engineer
33,106818,76,88892,230454,Male,Mumbai,PhD,Divorced,Engineer
23,96394,85,186592,289988,Male,Chennai,Master,Single,Doctor
57,64159,58,20589,57200,Male,Delhi,PhD,Married,Other
30,63714,83,171673,124607,Female,Chennai,PhD,Divorced,Other
65,100722,63,121829,167661,Male,Delhi,Bachelor,Married,Other
52,119721,73,90452,50986,Male,Chennai,PhD,Divorced,Engineer
36,116730,49,172747,188158,Male,Ahmedabad,PhD,Single,Engineer
29,45230,36,166438,76646,Female,Ahmedabad,Master,Divorced,Other
33,112554,54,135923,99476,Male,Delhi,High School,Divorced,Engineer
60,69262,47,139654,77149,Female,Mumbai,Bachelor,Married,Other
27,110201,32,172663,143303,Female,Delhi,Bachelor,Divorced,Doctor
42,61722,99,137579,147286,Female,Bangalore,High School,Married,Teacher
37,66359,95,138006,102743,Male,Mumbai,Bachelor,Single,Teacher
48,82796,53,42971,254774,Female,Delhi,Master,Married,Teacher
21,60159,32,5659,238463,Female,Bangalore,PhD,Divorced,Teacher
61,129668,62,5398,250317,Male,Bangalore,PhD,Married,Doctor
40,128675,37,7242,121810,Male,Chennai,Master,Single,Engineer
19,107052,96,160692,143681,Female,Delhi,Bachelor,Divorced,Doctor
39,120808,38,142868,276881,Female,Ahmedabad,PhD,Single,Business
68,144344,30,179217,272750,Female,Chennai,High School,Single,Engineer
54,110209,58,131014,55775,Female,Mumbai,PhD,Divorced,Other
25,25239,32,179615,180758,Female,Ahmedabad,Master,Divorced,Business
24,134980,66,195886,126914,Male,Bangalore,PhD,Married,Business
31,111951,51,52175,184653,Female,Mumbai,Master,Divorced,Doctor
20,70886,11,169347,115397,Female,Chennai,Bachelor,Married,Business
67,123424,59,14937,137167,Male,Bangalore,High School,Single,Doctor
33,47195,20,151641,221819,Female,Bangalore,Master,Married,Business
36,124697,37,194019,222277,Female,Bangalore,High School,Divorced,Doctor
68,114859,73,13343,27065,Female,Ahmedabad,Bachelor,Married,Engineer
35,120500,49,57875,217789,Male,Chennai,Bachelor,Divorced,Business
69,121770,19,47803,272826,Female,Chennai,Master,Single,Doctor
33,116299,55,196935,129656,Male,Ahmedabad,PhD,Married,Teacher
25,54674,40,196912,108508,Male,Chennai,High School,Married,Teacher
50,38105,7,60937,130300,Male,Bangalore,PhD,Married,Business
66,130187,5,78069,21468,Female,Bangalore,High School,Married,Doctor
29,49739,42,181419,77620,Male,Bangalore,Bachelor,Single,Engineer
28,133741,88,163204,48848,Female,Chennai,Bachelor,Divorced,Business
22,51969,48,163428,155235,Female,Delhi,Bachelor,Married,Engineer
44,34497,7,16438,82564,Male,Mumbai,PhD,Single,Doctor
29,21816,11,158438,71544,Female,Delhi,Bachelor,Divorced,Teacher
34,143132,73,80504,56516,Male,Ahmedabad,PhD,Single,Doctor
23,138915,49,18490,20523,Male,Delhi,Bachelor,Married,Engineer
50,146399,30,151245,126456,Female,Delhi,PhD,Married,Teacher
22,112019,41,142448,269343,Female,Ahmedabad,Master,Single,Business
45,79254,3,67254,251669,Female,Delhi,Master,Married,Teacher
31,129017,86,106380,220905,Female,Mumbai,High School,Married,Business
22,107695,40,37763,75231,Female,Chennai,PhD,Single,Business
50,89385,51,66841,6006,Male,Ahmedabad,PhD,Divorced,Teacher
67,107148,84,42347,274258,Female,Delhi,Master,Single,Teacher
65,125153,32,42684,231403,Female,Bangalore,Master,Single,Engineer
58,53826,48,31711,241928,Female,Bangalore,Master,Married,Teacher
36,130034,71,15177,263350,Male,Ahmedabad,High School,Divorced,Other
39,83365,71,178042,264074,Male,Bangalore,Master,Married,Teacher
22,104242,20,156642,82977,Male,Mumbai,High School,Single,Engineer
19,143066,89,167436,166261,Female,Delhi,High School,Divorced,Other
47,70100,35,179681,5181,Male,Mumbai,Master,Divorced,Other
64,110099,24,150891,148884,Male,Mumbai,Master,Married,Doctor
56,145170,40,126220,27716,Female,Chennai,Master,Divorced,Other
21,24359,77,189594,255706,Female,Delhi,PhD,Single,Business
50,116205,52,32391,45218,Female,Ahmedabad,Bachelor,Divorced,Engineer
30,32809,39,16788,31633,Male,Bangalore,PhD,Single,Doctor
37,84450,68,52055,278083,Male,Chennai,High School,Single,Teacher
24,58428,61,115187,277216,Male,Mumbai,High School,Single,Other
32,114990,76,119071,210454,Female,Bangalore,Bachelor,Married,Doctor
40,92790,81,155637,253048,Female,Delhi,Bachelor,Married,Business
31,131126,65,131101,162847,Male,Mumbai,Master,Married,Doctor
40,110321,62,87462,89751,Male,Mumbai,PhD,Divorced,Business
36,22093,81,194277,261463,Male,Delhi,PhD,Divorced,Doctor
46,64498,2,14376,188472,Female,Ahmedabad,PhD,Divorced,Doctor
37,136251,6,153947,298763,Female,Chennai,Bachelor,Married,Teacher
46,60985,75,48606,134729,Male,Delhi,PhD,Single,Teacher
41,52009,43,79393,112696,Female,Bangalore,Bachelor,Single,Teacher
35,102094,82,63996,165624,Female,Bangalore,PhD,Married,Doctor
27,148515,40,2283,67017,Female,Mumbai,Bachelor,Single,Other
58,37718,89,81456,206020,Male,Chennai,PhD,Single,Doctor
25,36705,39,66783,51075,Male,Ahmedabad,High School,Married,Teacher
43,107618,28,97382,140722,Female,Ahmedabad,Bachelor,Single,Doctor
46,82598,80,73178,212452,Female,Bangalore,Master,Married,Other
27,97878,63,195605,42343,Male,Ahmedabad,High School,Divorced,Business
34,32239,64,18365,261980,Male,Bangalore,High School,Single,Engineer
19,66622,12,113255,232101,Male,Chennai,Bachelor,Married,Teacher
23,66665,41,150021,262086,Male,Mumbai,PhD,Divorced,Doctor
22,52274,29,117829,159903,Female,Bangalore,PhD,Single,Other
45,31419,23,165575,172949,Male,Chennai,Bachelor,Divorced,Teacher
58,128368,85,127267,50197,Male,Bangalore,PhD,Single,Teacher
22,35003,80,77387,197107,Male,Delhi,PhD,Divorced,Business
35,50866,51,80942,193193,Male,Bangalore,PhD,Divorced,Engineer
43,41988,45,147000,251349,Male,Chennai,Bachelor,Single,Doctor
37,75894,90,148904,268926,Female,Ahmedabad,Bachelor,Married,Doctor
58,128563,22,139606,9412,Female,Bangalore,Master,Divorced,Teacher
66,142124,10,133907,118043,Female,Mumbai,PhD,Married,Other
44,110444,7,71251,101169,Male,Chennai,PhD,Divorced,Teacher
66,25674,73,165453,216206,Male,Ahmedabad,Bachelor,Divorced,Business
29,90538,89,55780,146688,Female,Chennai,Master,Single,Engineer
24,113103,15,67412,42448,Male,Bangalore,Bachelor,Divorced,Business
20,86446,77,141397,128678,Male,Delhi,Bachelor,Divorced,Other
27,49072,46,161518,279245,Male,Delhi,Master,Married,Doctor
51,53717,90,99975,80822,Male,Mumbai,Bachelor,Married,Other
42,107345,85,130788,188353,Male,Mumbai,High School,Married,Business
52,46651,87,199238,55465,Male,Ahmedabad,Master,Single,Doctor
33,137202,61,61662,278214,Female,Delhi,PhD,Married,Engineer
19,64291,92,99664,128927,Male,Bangalore,PhD,Single,Teacher
41,142389,61,81249,63431,Female,Chennai,Master,Single,Engineer
27,129525,51,57525,26742,Male,Chennai,PhD,Married,Teacher
55,83350,38,142656,200883,Male,Delhi,High School,Divorced,Engineer
39,102020,12,135973,246216,Male,Delhi,PhD,Divorced,Doctor
43,24646,88,114094,269877,Male,Chennai,Master,Married,Doctor
60,59713,77,57203,205675,Female,Ahmedabad,Bachelor,Divorced,Doctor
56,87936,66,88597,89277,Male,Chennai,Master,Single,Teacher
44,64331,54,3090,148082,Female,Mumbai,Master,Married,Doctor
46,42185,39,158924,172078,Female,Bangalore,High School,Single,Other
64,104263,76,23454,211572,Female,Delhi,PhD,Married,Teacher
55,118656,39,56084,263054,Female,Delhi,Master,Divorced,Doctor
37,72107,78,190638,291517,Male,Ahmedabad,PhD,Divorced,Doctor
44,133793,30,191960,143282,Female,Mumbai,Bachelor,Single,Engineer
58,86554,48,98103,262176,Male,Chennai,Master,Divorced,Other
37,37563,83,165895,20060,Female,Mumbai,Master,Divorced,Other
61,90729,31,164079,50256,Female,Mumbai,PhD,Single,Teacher
36,35701,25,105560,249378,Female,Ahmedabad,High School,Single,Other
37,89072,68,146213,201315,Male,Ahmedabad,High School,Single,Doctor
52,68217,51,13746,164553,Female,Chennai,PhD,Married,Teacher
64,64610,13,4347,91648,Male,Chennai,Master,Single,Business
19,104422,63,141433,270554,Female,Bangalore,Bachelor,Married,Engineer
47,122123,42,112972,96316,Female,Mumbai,High School,Married,Engineer
51,141543,54,5101,115100,Female,Chennai,High School,Married,Business
39,70131,67,106811,99123,Male,Ahmedabad,Bachelor,Single,Teacher
20,148331,80,49095,42344,Male,Bangalore,High School,Married,Business
23,49410,90,173525,156981,Male,Bangalore,PhD,Divorced,Other
32,119280,56,102483,143970,Female,Ahmedabad,Master,Single,Doctor
44,78715,19,164740,186574,Female,Chennai,High School,Single,Business
27,136968,46,121902,177976,Female,Ahmedabad,Bachelor,Married,Business
26,58665,15,18747,136020,Female,Chennai,PhD,Single,Other
50,35957,32,147081,162471,Male,Ahmedabad,PhD,Married,Teacher
49,68127,49,90187,253385,Female,Ahmedabad,PhD,Single,Doctor
65,83589,21,133128,295618,Male,Delhi,PhD,Married,Doctor
23,66008,65,164982,58459,Male,Chennai,Master,Single,Engineer
58,81920,70,153287,117298,Male,Mumbai,PhD,Single,Doctor
53,148213,27,189023,286453,Female,Delhi,PhD,Married,Doctor
19,52875,23,31375,178027,Male,Delhi,PhD,Divorced,Doctor
46,133828,47,142148,168082,Male,Delhi,Bachelor,Single,Doctor
21,143852,95,117612,289534,Male,Delhi,Bachelor,Divorced,Other
18,21626,12,111541,247329,Female,Mumbai,Bachelor,Divorced,Engineer
36,110815,85,167321,275685,Male,Delhi,Bachelor,Single,Business
43,83822,66,41664,153993,Male,Mumbai,High School,Single,Engineer
42,91765,5,190357,48937,Male,Mumbai,PhD,Married,Teacher
27,92413,9,191031,187952,Male,Delhi,High School,Married,Business
32,53642,20,39779,84030,Male,Bangalore,High School,Divorced,Engineer
39,58311,82,60312,179268,Male,Mumbai,High School,Married,Engineer
68,52356,63,180170,135174,Female,Delhi,Master,Married,Engineer
65,23809,86,12414,198831,Male,Ahmedabad,PhD,Married,Engineer
38,63371,72,168990,212894,Female,Ahmedabad,PhD,Married,Engineer
39,54875,98,147948,142113,Female,Chennai,High School,Single,Engineer
53,130049,73,124938,90521,Female,Mumbai,Bachelor,Married,Other
51,29465,71,10198,132521,Female,Mumbai,Master,Divorced,Other
47,86095,30,94302,67933,Male,Ahmedabad,High School,Single,Business
42,93844,82,100524,38691,Female,Mumbai,High School,Single,Doctor
62,85250,91,169501,266567,Male,Mumbai,Master,Divorced,Engineer
45,106889,16,104170,98374,Male,Ahmedabad,High School,Single,Doctor
18,35250,85,199405,8303,Male,Delhi,PhD,Single,Other
66,66023,5,124393,243615,Female,Ahmedabad,Bachelor,Divorced,Teacher
62,121350,29,117305,277034,Male,Bangalore,Bachelor,Married,Engineer
21,66624,47,121759,162878,Male,Ahmedabad,Bachelor,Single,Business
24,36427,22,71148,78136,Female,Ahmedabad,Bachelor,Married,Doctor
66,53276,78,184981,32230,Male,Delhi,High School,Divorced,Business
26,91643,57,183256,242498,Male,Ahmedabad,Bachelor,Single,Engineer
53,99012,83,192626,283610,Male,Ahmedabad,High School,Married,Doctor
36,23439,35,109169,152548,Female,Delhi,PhD,Divorced,Doctor
18,105848,88,32528,294876,Male,Ahmedabad,High School,Single,Engineer
27,107331,60,142355,265668,Male,Delhi,High School,Single,Teacher
53,98672,70,137025,143447,Male,Bangalore,High School,Married,Engineer
26,99703,60,126728,12837,Male,Delhi,Master,Single,Business
62,37300,58,87234,290252,Female,Mumbai,Master,Married,Other
63,80289,3,185887,284995,Female,Mumbai,Master,Married,Other
59,37182,34,60121,293744,Female,Delhi,PhD,Single,Other
49,90507,45,171891,263821,Male,Ahmedabad,Bachelor,Divorced,Doctor
49,70912,50,23016,282332,Male,Chennai,High School,Single,Doctor
23,46909,2,145320,49777,Male,Chennai,High School,Divorced,Engineer
65,39659,15,121184,210591,Female,Bangalore,Bachelor,Married,Doctor
55,51403,37,149348,264918,Female,Bangalore,Master,Married,Business
34,134187,15,97544,267374,Male,Chennai,PhD,Single,Engineer
27,53586,60,149427,162422,Male,Chennai,High School,Single,Business
67,30360,96,180348,212890,Male,Delhi,Bachelor,Single,Other
44,41424,85,59451,257593,Female,Chennai,Master,Married,Business
67,118035,64,22529,156426,Male,Mumbai,PhD,Single,Other
52,130231,81,168086,230410,Female,Bangalore,Bachelor,Divorced,Doctor
69,68791,98,121542,255598,Female,Bangalore,Bachelor,Divorced,Engineer
38,23065,96,21096,185607,Male,Mumbai,High School,Married,Teacher
42,88795,52,96653,16355,Male,Bangalore,PhD,Married,Business
45,135594,23,178805,244977,Male,Chennai,PhD,Single,Engineer
64,32300,99,4417,153216,Female,Bangalore,Master,Single,Teacher
32,53370,37,72981,75779,Male,Mumbai,Master,Divorced,Engineer
21,89831,41,71953,55094,Female,Bangalore,High School,Divorced,Teacher
46,47209,57,16494,122383,Female,Chennai,PhD,Married,Engineer
26,128287,97,112670,277738,Male,Delhi,Master,Single,Other
44,121831,25,119839,220139,Male,Chennai,PhD,Single,Teacher
43,40927,37,145374,126562,Female,Bangalore,Bachelor,Single,Engineer
36,54579,40,56669,227823,Female,Ahmedabad,Bachelor,Single,Teacher
45,130407,85,168499,238772,Male,Bangalore,Bachelor,Divorced,Other
34,29032,46,194342,153064,Female,Bangalore,PhD,Single,Teacher
60,113254,60,59263,232131,Male,Mumbai,High School,Divorced,Teacher
58,98413,98,41274,104185,Male,Ahmedabad,Master,Married,Engineer
59,60731,19,120240,130039,Male,Mumbai,High School,Single,Business
67,139937,91,160875,94236,Male,Mumbai,High School,Divorced,Other
37,133528,9,161236,48388,Female,Chennai,High School,Divorced,Engineer
62,112202,69,39441,294721,Male,Delhi,High School,Divorced,Doctor
57,73767,5,64327,149566,Male,Bangalore,Master,Single,Teacher
56,143916,89,101461,91811,Female,Ahmedabad,Bachelor,Divorced,Doctor
66,127220,26,100099,44248,Female,Bangalore,Bachelor,Divorced,Engineer
40,92302,19,77925,94425,Male,Mumbai,Bachelor,Married,Business
64,143867,30,52035,170834,Male,Delhi,PhD,Single,Other
49,69954,48,110863,209376,Female,Mumbai,PhD,Divorced,Engineer
69,137270,16,14490,137083,Female,Bangalore,Master,Divorced,Business
64,108365,71,7044,224895,Male,Chennai,Master,Single,Engineer
50,105757,18,173841,233760,Female,Bangalore,Master,Single,Business
63,45102,56,28509,260194,Female,Mumbai,Bachelor,Divorced,Doctor
22,54433,21,28844,106751,Female,Ahmedabad,Master,Single,Business
60,35932,31,63212,291425,Female,Ahmedabad,Bachelor,Single,Other
65,45714,1,153676,101574,Male,Ahmedabad,Bachelor,Single,Doctor
51,77803,3,159632,146308,Male,Ahmedabad,High School,Single,Teacher
57,59743,95,198180,160531,Male,Ahmedabad,PhD,Single,Doctor
28,22552,25,133278,69589,Male,Delhi,PhD,Divorced,Doctor
67,76627,8,115587,161872,Female,Delhi,Master,Divorced,Teacher
20,65987,65,79632,35271,Female,Chennai,High School,Married,Doctor
50,99810,62,161622,140250,Female,Ahmedabad,Master,Married,Doctor
28,65380,7,53232,102984,Female,Mumbai,Master,Single,Teacher
33,49250,7,36228,149348,Male,Mumbai,PhD,Single,Teacher
35,88344,8,86925,150900,Male,Bangalore,High School,Divorced,Other
47,84686,19,38693,11149,Female,Ahmedabad,Master,Married,Doctor
65,129394,17,85533,73895,Male,Mumbai,Master,Single,Doctor
27,140321,11,101019,82670,Male,Chennai,Master,Single,Doctor
35,146123,49,88165,245864,Female,Mumbai,Bachelor,Married,Other
55,65028,11,35337,231233,Male,Chennai,PhD,Married,Doctor
36,35295,41,18060,172854,Male,Ahmedabad,Bachelor,Single,Teacher
53,133141,62,174865,136971,Female,Bangalore,Master,Married,Teacher
30,75248,52,167353,101628,Female,Bangalore,High School,Married,Teacher
63,100205,66,173832,103956,Female,Delhi,Bachelor,Married,Teacher
